TD	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
and	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
61	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
Japanese	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
schizophrenia	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
patients	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
without	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
TD	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
Next	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
we	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
performed	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
a	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
replication	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
analysis	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
in	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
36	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
treatment	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
resistant	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
TD	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
and	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
138	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
non	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
TD	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
subjects	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
An	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
association	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
of	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
an	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
SNP	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
in	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
the	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
DPP6	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
dipeptidyl	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
peptidase	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
like	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
protein	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
6	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
gene	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
rs6977820	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
the	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
most	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
promising	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
association	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
identified	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
by	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
the	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
screen	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
was	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
significant	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
in	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
the	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
replication	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
sample	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
allelic	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
P	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
0	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
008	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
in	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
the	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
replication	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
sample	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
allelic	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
P	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
4	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
6	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
10	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
6	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
odds	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
ratio	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
2	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
32	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
in	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
the	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
combined	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
sample	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
The	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
SNP	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
is	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
located	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
in	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
intron	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
1	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
of	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
the	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
DPP6	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
gene	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
and	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
the	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
risk	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
allele	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
was	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
associated	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
with	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
decreased	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
DPP6	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
gene	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
expression	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
in	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
the	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
human	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
postmortem	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
prefrontal	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
cortex	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
Chronic	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
administration	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
of	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
haloperidol	-	-	B-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
Aflatoxicosis	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
is	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
a	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
cause	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
of	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
economic	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
losses	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
in	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
broiler	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
production	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
In	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
this	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
study	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
the	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
effect	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
of	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
one	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
commercial	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
nanocompound	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
Nanocid	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
Nano	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
Nasb	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
Pars	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
Co	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
Iran	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
was	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
evaluated	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
in	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
reduction	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
of	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
aflatoxin	-	-	B-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
Aflatoxicosis	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
is	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
a	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
cause	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
of	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
economic	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
losses	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
in	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
broiler	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
production	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
In	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
this	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
study	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
the	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
effect	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
of	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
one	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
commercial	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
nanocompound	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
Nanocid	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
Nano	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
Nasb	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
Pars	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
Co	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
Iran	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
was	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
evaluated	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
in	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
reduction	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
of	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
aflatoxin	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
effects	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
on	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
the	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
growth	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
and	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
performance	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
indices	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
in	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
broiler	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
chickens	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
suffering	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
from	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
experimental	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
aflatoxicosis	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
For	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
this	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
a	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
total	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
of	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
300	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
one	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
day	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
old	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
broiler	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
chicks	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
Ross	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
strain	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
were	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
randomly	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
divided	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
into	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
4	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
groups	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
with	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
3	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
replicates	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
of	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
15	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
chicks	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
in	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
each	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
separated	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
pen	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
during	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
the	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
28	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
day	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
experiment	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
Treatment	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
groups	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
including	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
group	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
A	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
chickens	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
fed	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
basal	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
diet	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
group	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
B	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
chickens	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
fed	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
3	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
ppm	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
productive	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
aflatoxin	-	-	B-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
Aflatoxicosis	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
is	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
a	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
cause	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
of	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
economic	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
losses	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
in	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
broiler	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
production	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
In	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
this	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
study	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
the	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
effect	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
of	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
one	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
commercial	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
nanocompound	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
Nanocid	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
Nano	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
Nasb	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
Pars	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
Co	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
Iran	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
was	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
evaluated	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
in	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
reduction	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
of	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
aflatoxin	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
effects	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
on	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
the	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
growth	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
and	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
performance	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
indices	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
in	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
broiler	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
chickens	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
suffering	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
from	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
experimental	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
aflatoxicosis	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
For	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
this	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
a	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
total	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
of	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
300	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
one	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
day	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
old	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
broiler	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
chicks	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
Ross	-	-	O-FAMILY	-	-	-	-	-	-	-	-	-	-	-	-	-
