with	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
several	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
in	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
vitro	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
models	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
of	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
varying	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
complexity	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
rat	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
small	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
intestine	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
and	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
Caco	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
2	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
cell	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
monolayers	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
were	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
used	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
in	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
studies	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
of	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
intestinal	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
processes	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
and	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
hepatic	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
pharmacokinetics	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
was	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
monitored	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
in	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
HepG2	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
cells	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
isolated	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
rat	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
hepatocytes	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
and	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
rat	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
liver	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
slices	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
Garlic	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
phytochemicals	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
from	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
aged	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
garlic	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
extract	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
modified	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
the	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
activities	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
of	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
secretory	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
and	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
absorptive	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
transporters	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
in	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
both	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
intestine	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
and	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
liver	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
and	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
competitively	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
inhibited	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
CYP3A4	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
enzyme	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
The	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
increased	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
activities	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
of	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
the	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
most	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
important	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
intestinal	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
efflux	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
P	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
glycoprotein	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
Pgp	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
Multidrug	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
Resistance	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
Associated	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
Protein	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
2	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
MRP	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
2	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
Breast	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
Cancer	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
Resistance	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
Protein	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
BCRP	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
and	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
uptake	-	-	O-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
MonoCarboxylate	-	-	B-SYSTEMATIC	-	-	-	-	-	-	-	-	-	-	-	-	-
Garlic	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
phytochemicals	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
and	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
garlic	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
supplements	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
influence	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
the	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
pharmacokinetic	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
and	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
pharmacodynamic	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
behavior	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
of	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
concomitantly	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
ingested	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
drugs	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
In	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
this	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
paper	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
we	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
have	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
summarized	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
the	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
mechanisms	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
responsible	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
for	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
first	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
pass	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
intestinal	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
pharmacokinetic	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
interactions	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
by	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
investigating	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
the	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
intestinal	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
permeability	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
of	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
some	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
cardiovascular	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
antiviral	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
drugs	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
their	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
transport	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
with	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
hepatic	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
transporters	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
and	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
CYP3A4	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
metabolism	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
Transporter	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
enzyme	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
interplay	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
was	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
studied	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
with	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
several	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
in	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
vitro	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
models	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
of	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
varying	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
complexity	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
rat	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
small	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
intestine	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
and	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
Caco	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
2	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
cell	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
monolayers	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
were	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
used	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
in	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
studies	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
of	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
intestinal	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
processes	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
and	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
hepatic	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
pharmacokinetics	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
was	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
monitored	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
in	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
HepG2	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
cells	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
isolated	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
rat	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
hepatocytes	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
and	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
rat	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
liver	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
slices	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
Garlic	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
phytochemicals	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
from	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
aged	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
garlic	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
extract	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
modified	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
the	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
activities	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
of	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
secretory	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
and	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
absorptive	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
transporters	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
in	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
both	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
intestine	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
and	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
liver	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
and	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
competitively	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
inhibited	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
CYP3A4	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
enzyme	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
The	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
increased	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
activities	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
of	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
the	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
most	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
important	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
intestinal	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
efflux	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
P	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
glycoprotein	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
Pgp	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
Multidrug	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
Resistance	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
Associated	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
Protein	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
2	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
MRP	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
2	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
Breast	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
Cancer	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
Resistance	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
Protein	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
BCRP	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
and	-	-	O-TRIVIAL	-	-	-	-	-	-	-	-	-	-	-	-	-
